x,y,location,bluetooch1,bluetooch2,bluetooch3,bluetooch4,bluetooch5,bluetooch6
5,10,5x10y,-91.1002,-69.1351,-85.5176,-73.8108,-73.5929,-81.8941
5,10,5x10y,-81.7276,-72.7469,-83.4796,-71.4486,-71.7724,-84.8914
5,10,5x10y,-89.4221,-71.6919,-90.2468,-73.6351,-70.9002,-85.3352
5,10,5x10y,-82.4581,-76.7198,-89.3872,-73.0904,-70.8979,-89.9865
5,10,5x10y,-90.3393,-71.8748,-85.2635,-72.2486,-73.2407,-90.0874
5,11,5x11y,-93.0309,-71.2217,-88.3965,-68.6448,-66.5142,-81.6287
5,11,5x11y,-93.6079,-75.7087,-84.1413,-73.9968,-72.6755,-88.6819
5,11,5x11y,-91.3492,-76.1181,-83.039,-75.0004,-70.2098,-80.4653
5,11,5x11y,-89.7133,-79.5638,-85.2858,-74.4735,-69.9584,-86.5926
5,11,5x11y,-87.3396,-82.3433,-91.0068,-69.9646,-69.1411,-85.9418
5,12,5x12y,-92.2659,-73.7438,-90.5225,-75.2413,-62.3937,-80.9311
5,12,5x12y,-93.9867,-75.9385,-92.2796,-76.1424,-65.8929,-81.3904
5,12,5x12y,-91.4245,-76.8264,-84.8107,-74.1774,-64.5912,-89.4767
5,12,5x12y,-86.2223,-77.3613,-92.4611,-74.215,-63.6014,-86.5422
5,12,5x12y,-94.7564,-73.828,-93.5349,-74.8451,-67.3745,-80.8637
5,13,5x13y,-90.5108,-82.1538,-89.0745,-77.3278,-60.2243,-81.9565
5,13,5x13y,-95.9286,-82.4291,-90.6761,-69.7622,-58.6892,-84.6465
5,13,5x13y,-91.1339,-81.1048,-91.2986,-73.5671,-61.4511,-79.7404
5,13,5x13y,-87.3895,-77.7029,-88.3846,-77.8569,-59.2648,-84.5987
5,13,5x13y,-89.8558,-84.581,-96.5733,-76.527,-59.7965,-87.0399
5,14,5x14y,-87.9241,-87.6292,-89.4122,-81.9554,-45.3537,-87.4012
5,14,5x14y,-92.5201,-80.8931,-85.5547,-80.9571,-47.4477,-82.0552
5,14,5x14y,-92.5028,-83.2761,-90.1039,-74.8668,-46.1115,-87.4902
5,14,5x14y,-96.0425,-84.7592,-94.1248,-75.601,-45.2201,-82.2274
5,14,5x14y,-90.0714,-84.2419,-87.9294,-80.9934,-47.975,-83.8787
5,16,5x16y,-94.6574,-86.8175,-88.1943,-75.7863,-48.6287,-81.6523
5,16,5x16y,-96.9133,-93.0933,-88.5071,-77.9438,-47.9206,-89.0533
5,16,5x16y,-97.18,-88.5856,-86.712,-73.4202,-46.646,-83.067
5,16,5x16y,-87.0941,-84.4358,-89.9399,-80.7636,-48.1384,-80.3779
5,16,5x16y,-95.2067,-90.6576,-87.672,-79.6697,-48.505,-85.6941
5,17,5x17y,-91.1637,-92.1393,-90.5915,-76.9641,-58.2467,-82.6732
5,17,5x17y,-92.5714,-91.4387,-91.7821,-78.724,-59.7949,-82.1707
5,17,5x17y,-91.221,-85.853,-90.9684,-78.4445,-55.6632,-81.1874
5,17,5x17y,-89.9471,-88.923,-91.9183,-85.4875,-56.4246,-89.7695
5,17,5x17y,-92.7036,-84.6093,-95.1847,-76.3403,-57.3477,-87.4562
5,18,5x18y,-92.479,-90.1643,-88.6276,-86.8882,-66.0234,-82.0934
5,18,5x18y,-102.0433,-83.6427,-89.4762,-81.5025,-63.7576,-89.7772
5,18,5x18y,-102.2144,-84.964,-95.3378,-85.0109,-66.8784,-80.2655
5,18,5x18y,-87.2481,-87.6301,-93.8896,-85.7167,-68.4083,-84.4692
5,18,5x18y,-101.1782,-87.67,-95.4048,-87.2249,-63.0092,-88.8788
5,19,5x19y,-100.6759,-92.9055,-87.369,-87.3075,-70.8348,-81.9893
5,19,5x19y,-94.039,-85.3056,-95.137,-89.5466,-73.7488,-88.9196
5,19,5x19y,-93.0773,-96.1534,-97.1753,-81.0704,-71.6023,-83.8189
5,19,5x19y,-89.8674,-89.5398,-94.6255,-82.5805,-66.34,-90.9781
5,19,5x19y,-99.1363,-90.0465,-91.8545,-79.4327,-71.0849,-92.7545
6,1,6x1y,-73.1726,-67.7222,-86.8109,-84.3368,-88.5851,-92.6417
6,1,6x1y,-75.6789,-66.4171,-84.3109,-87.2521,-91.6159,-94.601
6,1,6x1y,-75.6428,-70.0013,-88.1711,-83.9262,-96.1531,-96.62
6,1,6x1y,-73.347,-73.3006,-80.815,-80.0646,-86.6191,-97.0553
6,1,6x1y,-73.2049,-71.2362,-82.8525,-87.3167,-91.1884,-92.7782
6,2,6x2y,-76.1194,-64.7797,-82.8618,-82.3225,-92.7245,-93.1245
6,2,6x2y,-79.7875,-69.5985,-82.5041,-83.6279,-86.8398,-92.6436
6,2,6x2y,-78.7206,-66.4203,-80.396,-79.4041,-91.8448,-88.1919
6,2,6x2y,-81.7605,-67.5143,-85.2934,-87.6688,-88.2717,-93.9866
6,2,6x2y,-79.0141,-65.3199,-79.2692,-80.7043,-88.8917,-84.4459
6,3,6x3y,-81.9155,-63.0716,-85.9546,-88.1603,-89.5187,-92.6273
6,3,6x3y,-80.5814,-60.1954,-88.4733,-82.7369,-86.5425,-93.0144
6,3,6x3y,-79.6397,-62.4404,-82.9161,-87.2363,-89.8895,-91.0552
6,3,6x3y,-79.8649,-62.0105,-81.0102,-85.1888,-90.5009,-90.1085
6,3,6x3y,-74.2102,-61.8304,-86.4982,-79.0439,-85.5324,-91.3191
6,4,6x4y,-75.2334,-52.5009,-81.8951,-82.9557,-85.7797,-87.6267
6,4,6x4y,-78.3345,-53.8217,-78.2417,-73.931,-81.3702,-89.8833
6,4,6x4y,-82.9106,-53.769,-82.1552,-82.9184,-91.1985,-93.1947
6,4,6x4y,-73.6265,-50.3023,-81.6975,-79.2076,-87.1108,-87.8495
6,4,6x4y,-81.4095,-52.847,-86.3607,-76.1649,-87.2168,-87.5681
6,5,6x5y,-76.9589,-47.3601,-87.2587,-79.7217,-82.5844,-88.8815
6,5,6x5y,-84.65,-46.9374,-83.0825,-74.4738,-91.9222,-89.9829
6,5,6x5y,-84.0396,-46.6884,-85.205,-73.7637,-84.5203,-89.4013
6,5,6x5y,-78.7868,-48.2543,-81.1224,-76.8384,-82.0122,-91.9947
6,5,6x5y,-81.5323,-47.5289,-83.641,-74.0231,-92.8492,-90.4499
6,6,6x6y,-80.3019,-55.0131,-85.7893,-72.7506,-79.1745,-83.8033
6,6,6x6y,-84.4606,-51.8164,-85.2092,-72.6706,-84.8708,-89.6988
6,6,6x6y,-82.3641,-50.5644,-85.3281,-77.1272,-84.9221,-84.863
6,6,6x6y,-85.5616,-49.1658,-82.6467,-75.7293,-81.5076,-87.7024
6,6,6x6y,-79.1039,-52.055,-82.7479,-74.1033,-78.2845,-87.5486
6,7,6x7y,-83.3463,-62.8427,-84.463,-72.5286,-75.3924,-89.2279
6,7,6x7y,-81.8775,-59.6671,-84.9775,-75.0502,-79.1473,-87.6597
6,7,6x7y,-83.7758,-58.7735,-83.8194,-71.7794,-76.65,-91.1226
6,7,6x7y,-77.7372,-61.6945,-83.8215,-77.8605,-81.622,-82.4192
6,7,6x7y,-84.4733,-59.5402,-84.438,-75.5814,-84.8477,-94.19
6,8,6x8y,-86.2136,-66.0304,-82.4722,-74.0344,-81.8268,-84.0303
6,8,6x8y,-85.118,-68.5897,-79.7274,-73.1587,-78.3928,-82.5913
6,8,6x8y,-87.8597,-66.9327,-87.3756,-68.0278,-82.4639,-85.3988
6,8,6x8y,-86.4915,-68.1798,-87.0153,-70.2888,-83.1604,-94.0874
6,8,6x8y,-84.5956,-66.3186,-84.2083,-71.3136,-74.2577,-91.102
6,9,6x9y,-87.6399,-69.7268,-83.8196,-71.5066,-73.5165,-85.3699
6,9,6x9y,-90.3336,-67.815,-79.8519,-65.7709,-78.6646,-86.7624
6,9,6x9y,-84.4859,-66.9267,-83.2835,-70.3316,-73.6469,-86.1276
6,9,6x9y,-83.6674,-70.831,-79.9047,-74.0964,-72.9027,-90.2235
6,9,6x9y,-87.0165,-70.3607,-88.8133,-68.4428,-75.4685,-83.5013
6,10,6x10y,-84.3926,-76.871,-88.2014,-68.8431,-71.9765,-86.3406
6,10,6x10y,-87.7356,-76.1923,-89.1144,-74.8421,-72.3943,-83.66
6,10,6x10y,-92.3301,-69.9715,-86.0694,-73.8468,-73.4097,-89.0311
6,10,6x10y,-86.4811,-74.2362,-90.2171,-71.3625,-74.1934,-85.6366
6,10,6x10y,-90.9815,-73.5449,-88.4674,-66.9087,-75.581,-79.255
6,11,6x11y,-86.9852,-76.9083,-89.2599,-68.7905,-72.5304,-84.6094
6,11,6x11y,-91.0855,-80.4251,-85.3026,-67.255,-70.4947,-87.2304
6,11,6x11y,-89.3646,-75.1063,-86.8274,-75.4907,-73.2572,-82.3736
6,11,6x11y,-87.8016,-75.5036,-90.9515,-72.9728,-70.5011,-83.5397
6,11,6x11y,-84.0805,-72.814,-86.7294,-70.6833,-72.4339,-89.623
6,12,6x12y,-94.6709,-79.1819,-82.2702,-70.96,-66.9153,-87.5434
6,12,6x12y,-89.1863,-77.997,-90.8006,-67.922,-66.8295,-85.94
6,12,6x12y,-92.4387,-77.79,-88.39,-69.5654,-61.1057,-81.6349
6,12,6x12y,-85.9544,-82.4587,-82.2993,-69.9722,-64.725,-87.5655
6,12,6x12y,-84.1437,-78.7494,-85.057,-70.1468,-64.5846,-80.6218
6,13,6x13y,-91.0373,-82.2044,-82.5851,-74.8651,-57.386,-80.4981
6,13,6x13y,-89.5158,-81.8588,-95.0423,-75.1486,-60.8339,-79.7565
6,13,6x13y,-87.3404,-76.997,-87.2606,-68.9851,-58.6986,-85.2703
6,13,6x13y,-89.5838,-79.3496,-84.5967,-72.1493,-56.6687,-83.3357
6,13,6x13y,-86.2939,-83.9383,-88.8016,-73.4107,-57.5958,-79.8817
6,14,6x14y,-95.4442,-82.4673,-81.9777,-77.6127,-53.1573,-80.5335
6,14,6x14y,-96.3082,-78.4981,-83.1838,-75.321,-53.3589,-84.8956
6,14,6x14y,-88.1112,-88.0383,-93.7214,-71.0784,-52.289,-83.8544
6,14,6x14y,-92.2997,-86.1049,-87.6307,-79.6831,-51.3563,-84.5897
6,14,6x14y,-92.8812,-83.5379,-92.421,-76.0496,-52.4144,-85.2072
6,15,6x15y,-91.4681,-82.657,-92.7742,-79.6026,-47.8111,-87.3138
6,15,6x15y,-96.6372,-83.1336,-91.6828,-78.6143,-46.2857,-85.2385
6,15,6x15y,-95.4633,-79.8552,-82.1069,-77.8333,-47.7225,-83.8776
6,15,6x15y,-85.7479,-90.2858,-82.7121,-77.0603,-48.6516,-84.2804
6,15,6x15y,-87.5927,-85.2493,-86.663,-76.5745,-49.2682,-80.7727
6,16,6x16y,-97.5188,-85.189,-89.769,-81.4575,-52.2866,-78.5188
6,16,6x16y,-98.3105,-88.803,-88.4738,-80.8543,-54.5261,-86.747
6,16,6x16y,-93.0037,-90.107,-88.0033,-80.4441,-53.1744,-83.0499
6,16,6x16y,-92.2781,-89.7957,-89.6582,-75.6613,-52.6253,-81.2857
6,16,6x16y,-88.1839,-91.6061,-90.1943,-75.0601,-51.1978,-82.3449
6,17,6x17y,-90.2633,-88.2275,-89.3546,-81.7942,-62.4004,-79.436
6,17,6x17y,-91.5025,-90.5676,-96.3881,-77.2603,-64.1912,-81.3942
6,17,6x17y,-97.7541,-80.2285,-84.5755,-77.4713,-58.9361,-86.1063
6,17,6x17y,-97.5475,-83.2315,-91.7198,-83.9603,-57.9884,-87.6382
6,17,6x17y,-95.7712,-84.5558,-84.6775,-77.7188,-62.2608,-80.8369
6,18,6x18y,-88.2281,-92.5719,-89.1993,-82.6946,-65.7286,-87.5454
6,18,6x18y,-91.5225,-94.7142,-94.9555,-81.6588,-65.2119,-80.6685
6,18,6x18y,-101.4607,-91.3314,-84.8252,-87.0015,-65.0171,-80.019
6,18,6x18y,-99.5666,-90.4461,-89.1636,-82.7873,-66.3122,-82.2269
6,18,6x18y,-95.6882,-88.8929,-96.5633,-82.4639,-61.8242,-77.8884
6,19,6x19y,-99.4772,-93.4285,-98.667,-79.3033,-74.2593,-90.7635
6,19,6x19y,-90.456,-86.2266,-87.5981,-82.4002,-72.2274,-82.7678
6,19,6x19y,-93.3976,-94.0855,-95.4259,-84.7836,-71.8539,-82.6442
6,19,6x19y,-92.229,-88.5003,-96.1037,-84.2971,-68.5365,-81.7177
6,19,6x19y,-90.2344,-89.3012,-95.262,-79.1345,-70.0694,-80.9004
7,1,7x1y,-80.5057,-67.5774,-89.8098,-81.1429,-92.965,-90.7265
7,1,7x1y,-78.6492,-69.6277,-78.0475,-82.8859,-88.5597,-88.4243
7,1,7x1y,-75.9016,-74.6454,-85.9812,-90.2446,-84.9824,-89.896
7,1,7x1y,-74.8347,-67.1514,-77.969,-86.8358,-94.1193,-89.0425
7,1,7x1y,-81.1243,-70.6974,-79.6182,-88.1405,-93.6233,-88.7631
7,2,7x2y,-77.9878,-67.5422,-78.9308,-86.9324,-88.3887,-89.3324
7,2,7x2y,-80.2304,-70.4328,-85.5145,-81.6581,-89.3413,-98.1394
7,2,7x2y,-79.2504,-66.1428,-83.3281,-75.4878,-82.5282,-90.057
7,2,7x2y,-74.7003,-65.2541,-81.4996,-84.5073,-93.3232,-93.5153
7,2,7x2y,-82.8417,-67.3758,-83.736,-84.7805,-85.9394,-96.008
7,3,7x3y,-84.9629,-62.5565,-82.99,-83.0918,-93.0651,-86.5438
7,3,7x3y,-84.9905,-67.992,-85.7152,-83.9346,-87.0789,-93.3196
7,3,7x3y,-86.8502,-63.3575,-78.7784,-79.5534,-88.5241,-96.8341
7,3,7x3y,-85.6161,-63.2505,-82.8255,-81.5306,-91.3806,-88.2096
7,3,7x3y,-74.5553,-62.1279,-83.8647,-84.1434,-88.9215,-94.3093
7,4,7x4y,-77.5264,-58.9715,-83.4712,-79.665,-90.8216,-89.4232
7,4,7x4y,-82.3488,-59.1453,-81.2376,-74.8165,-86.4152,-96.762
7,4,7x4y,-78.9015,-60.0267,-82.784,-72.0745,-90.9796,-95.1044
7,4,7x4y,-79.8989,-61.9476,-78.4434,-78.3337,-90.4603,-94.7758
7,4,7x4y,-75.3068,-59.8185,-85.1046,-79.1102,-88.2375,-86.3002
7,5,7x5y,-78.9147,-55.5598,-79.2736,-75.7958,-86.7965,-88.0283
7,5,7x5y,-86.1835,-59.7117,-84.8745,-76.9979,-82.2121,-89.9652
7,5,7x5y,-77.9948,-57.8063,-79.8687,-74.9712,-90.0108,-83.1385
7,5,7x5y,-87.0886,-57.5304,-78.7499,-75.2583,-79.1689,-90.1106
7,5,7x5y,-84.1696,-61.2255,-78.4565,-72.466,-82.7854,-93.2062
7,6,7x6y,-83.3952,-59.8907,-78.881,-76.267,-84.7927,-86.6922
7,6,7x6y,-88.9157,-61.1039,-87.9054,-73.2172,-83.0037,-92.133
7,6,7x6y,-81.0412,-61.5227,-80.8922,-76.5276,-79.2961,-92.5976
7,6,7x6y,-88.1521,-61.056,-81.2523,-73.5718,-81.7995,-87.4269
7,6,7x6y,-81.996,-59.7659,-85.5428,-76.1543,-79.2825,-87.8496
7,7,7x7y,-82.013,-66.6226,-82.9773,-69.0652,-78.2858,-85.6885
7,7,7x7y,-84.5603,-60.9836,-82.3498,-70.1054,-83.8102,-87.1409
7,7,7x7y,-81.1865,-61.0017,-84.4402,-69.7845,-76.8139,-87.1754
7,7,7x7y,-80.4244,-66.2877,-82.8268,-75.2892,-81.1006,-85.4787
7,7,7x7y,-82.6344,-64.1889,-75.6995,-69.7985,-79.8704,-89.9008
7,8,7x8y,-77.671,-69.6859,-83.531,-65.1855,-81.2634,-91.768
7,8,7x8y,-82.5574,-65.4317,-82.9025,-68.8725,-79.2955,-80.9933
7,8,7x8y,-82.9679,-66.3668,-88.3728,-66.7694,-77.6313,-86.8975
7,8,7x8y,-87.0051,-66.9101,-79.9229,-69.8276,-78.5258,-86.1137
7,8,7x8y,-91.6966,-67.2409,-86.7691,-71.1996,-73.8924,-80.1773
7,9,7x9y,-80.6619,-71.9004,-80.1152,-61.6382,-75.0131,-83.299
7,9,7x9y,-85.1153,-73.6402,-85.231,-64.2437,-82.3498,-89.6782
7,9,7x9y,-87.4637,-73.0344,-82.0133,-65.802,-77.9984,-82.9536
7,9,7x9y,-83.9177,-71.1941,-83.0032,-67.0654,-79.0249,-88.5088
7,9,7x9y,-86.2003,-68.4414,-83.7272,-65.7069,-78.4946,-81.1526
7,10,7x10y,-84.4877,-73.89,-87.7203,-65.7505,-77.542,-84.4939
7,10,7x10y,-85.9314,-78.872,-84.3717,-68.4022,-73.6897,-77.4145
7,10,7x10y,-82.8389,-78.0436,-83.9503,-67.9373,-76.7382,-80.3311
7,10,7x10y,-82.915,-74.7649,-80.8131,-64.7163,-75.9102,-81.9566
7,10,7x10y,-84.2958,-71.5001,-86.7878,-63.528,-73.7058,-78.2388
7,11,7x11y,-91.619,-78.4384,-82.7959,-66.9156,-68.5996,-77.4001
7,11,7x11y,-92.1229,-79.9874,-83.5405,-69.6959,-74.022,-81.6583
7,11,7x11y,-86.3579,-78.6462,-87.7779,-65.5417,-74.3031,-85.4897
7,11,7x11y,-82.6751,-78.4872,-81.8209,-61.7715,-68.5807,-86.8867
7,11,7x11y,-94.3251,-77.9475,-82.2032,-62.792,-72.5766,-87.7452
7,12,7x12y,-90.4834,-80.4859,-90.1956,-67.8261,-69.1258,-88.8387
7,12,7x12y,-93.135,-82.083,-79.6479,-68.5838,-67.8365,-80.9539
7,12,7x12y,-90.411,-80.3544,-86.9671,-72.332,-68.2421,-85.4428
7,12,7x12y,-95.3329,-77.6513,-86.1972,-64.796,-68.9265,-74.9891
7,12,7x12y,-91.8591,-80.0881,-81.9293,-69.2915,-65.0493,-86.0414
7,13,7x13y,-86.7724,-79.5651,-87.0611,-70.0345,-65.8795,-86.28
7,13,7x13y,-90.2201,-82.3983,-90.3419,-68.2645,-67.3559,-80.9036
7,13,7x13y,-96.5202,-80.2184,-84.5061,-69.8986,-67.0289,-81.399
7,13,7x13y,-87.2597,-81.5246,-90.2988,-71.7658,-65.7072,-75.9821
7,13,7x13y,-90.2487,-85.0927,-81.9386,-70.125,-63.8122,-82.468
7,14,7x14y,-87.3398,-83.5281,-89.02,-68.8973,-63.6186,-77.5306
7,14,7x14y,-88.9828,-81.5173,-85.2531,-73.8138,-62.7417,-79.6459
7,14,7x14y,-89.9496,-85.2487,-91.4847,-72.8031,-58.2696,-74.621
7,14,7x14y,-90.322,-80.7974,-82.0417,-73.6812,-61.7633,-76.5948
7,14,7x14y,-94.1792,-85.7525,-86.7732,-77.002,-58.9806,-84.0083
7,15,7x15y,-92.6657,-83.0618,-89.4683,-74.8659,-61.1333,-79.654
7,15,7x15y,-95.5653,-88.6057,-89.6623,-73.3935,-60.2988,-86.4817
7,15,7x15y,-91.6174,-82.4217,-90.4582,-76.6913,-59.6255,-78.3786
7,15,7x15y,-92.8815,-82.8048,-87.2139,-76.2335,-58.4542,-83.4776
7,15,7x15y,-91.5826,-84.946,-85.9795,-75.994,-58.5296,-80.2621
7,16,7x16y,-95.3559,-85.6577,-86.5318,-75.092,-57.7199,-80.8752
7,16,7x16y,-97.3027,-84.8927,-95.4421,-77.4691,-57.5091,-87.5065
7,16,7x16y,-94.838,-85.4641,-95.0657,-78.4312,-58.2912,-82.268
7,16,7x16y,-98.8909,-89.4696,-92.7238,-77.0363,-61.138,-82.84
7,16,7x16y,-90.9656,-92.9594,-87.5315,-75.115,-60.1481,-80.601
7,17,7x17y,-85.1245,-86.3768,-94.223,-81.8175,-60.0825,-79.5388
7,17,7x17y,-92.4857,-91.5562,-93.5448,-75.5097,-63.4352,-84.3657
7,17,7x17y,-95.9995,-91.154,-91.9294,-78.4643,-63.2079,-80.4377
7,17,7x17y,-98.1136,-84.7493,-92.3755,-80.8013,-62.3634,-88.3139
7,17,7x17y,-91.7999,-90.4417,-93.1057,-81.24,-65.9807,-75.435
7,18,7x18y,-94.8889,-87.7657,-85.8772,-80.704,-69.4836,-87.5561
7,18,7x18y,-95.5229,-90.2324,-96.9682,-85.4539,-66.4813,-80.6309
7,18,7x18y,-87.9087,-93.0749,-93.9365,-81.1906,-69.7603,-81.0857
7,18,7x18y,-95.4173,-88.0114,-90.918,-78.2537,-68.8697,-81.412
7,18,7x18y,-99.4436,-86.6623,-91.1568,-84.9923,-68.5244,-85.3375
7,19,7x19y,-102.3392,-86.8052,-94.8422,-83.0597,-70.7218,-83.9955
7,19,7x19y,-99.2254,-95.5182,-94.5304,-82.3883,-65.9094,-82.4622
7,19,7x19y,-102.3008,-89.3059,-90.9486,-89.7299,-76.428,-78.3087
7,19,7x19y,-97.2778,-96.3305,-86.8343,-89.1698,-69.4817,-88.4277
7,19,7x19y,-93.6455,-86.847,-92.6032,-77.2343,-74.2814,-84.3563
8,1,8x1y,-79.4734,-77.5711,-74.6113,-81.3953,-89.9334,-93.4216
8,1,8x1y,-80.1705,-73.9082,-84.8202,-82.304,-89.025,-88.6435
8,1,8x1y,-80.9207,-75.1161,-81.3384,-76.2611,-90.5354,-97.0637
8,1,8x1y,-80.7799,-71.3015,-81.1711,-88.4947,-87.3097,-98.2421
8,1,8x1y,-81.4901,-73.8288,-78.5391,-80.6684,-86.4416,-94.9841
8,2,8x2y,-87.1561,-70.7882,-85.1584,-80.4944,-93.7152,-88.0184
8,2,8x2y,-78.7194,-66.4273,-82.8655,-78.1248,-86.7008,-94.4974
8,2,8x2y,-75.5775,-70.5285,-76.7684,-83.5797,-93.0873,-95.132
8,2,8x2y,-83.5282,-67.0474,-78.596,-83.9181,-84.5837,-94.5015
8,2,8x2y,-82.2977,-75.0613,-80.7106,-84.4259,-87.6943,-86.3215
8,3,8x3y,-87.4934,-65.3146,-79.2082,-80.242,-83.6558,-96.7667
8,3,8x3y,-84.2117,-68.9116,-77.8025,-82.3316,-84.7814,-84.2962
8,3,8x3y,-80.5504,-67.193,-74.1967,-77.3368,-94.1853,-93.966
8,3,8x3y,-82.4757,-66.7132,-81.8315,-83.3469,-89.5143,-90.4512
8,3,8x3y,-86.2549,-71.244,-74.8864,-77.4911,-91.6057,-86.766
8,4,8x4y,-83.1145,-65.9789,-76.5171,-76.1562,-86.4064,-91.0885
8,4,8x4y,-89.5032,-69.5419,-78.5658,-74.0487,-87.252,-84.6873
8,4,8x4y,-81.4306,-64.4593,-81.8777,-77.6224,-87.4317,-83.1582
8,4,8x4y,-83.6979,-64.8135,-77.2931,-81.3524,-88.6699,-84.9585
8,4,8x4y,-82.9043,-68.1402,-80.9893,-75.2814,-82.6551,-83.6983
8,5,8x5y,-88.4975,-66.2276,-76.9703,-77.3345,-88.8062,-81.7949
8,5,8x5y,-81.7164,-65.4805,-74.7368,-70.4285,-82.2669,-82.3188
8,5,8x5y,-82.8037,-65.8266,-80.3804,-71.8164,-84.1797,-90.5704
8,5,8x5y,-80.994,-66.6037,-76.9192,-71.2407,-85.3655,-87.487
8,5,8x5y,-80.3226,-63.4125,-77.5925,-75.1572,-79.0723,-89.8567
8,6,8x6y,-91.0914,-67.5178,-76.1816,-71.0048,-86.0778,-87.0914
8,6,8x6y,-82.9014,-66.7045,-80.0874,-68.3301,-81.5807,-85.3875
8,6,8x6y,-88.3284,-67.8054,-75.1181,-70.9065,-82.5518,-84.3344
8,6,8x6y,-87.6135,-62.6697,-78.7687,-69.7341,-81.4907,-88.9545
8,6,8x6y,-87.5089,-67.3562,-79.6066,-72.6701,-85.9931,-87.4096
8,7,8x7y,-82.7259,-66.3248,-82.1401,-67.9282,-82.7352,-84.8924
8,7,8x7y,-82.8519,-65.5466,-80.2002,-65.4013,-83.1342,-88.3875
8,7,8x7y,-84.3954,-67.9603,-78.9222,-69.3107,-78.6666,-88.3484
8,7,8x7y,-89.6043,-70.4223,-80.0368,-68.9665,-79.2249,-90.8816
8,7,8x7y,-83.4805,-69.0907,-77.9938,-73.1784,-78.6606,-83.8047
8,8,8x8y,-83.0491,-69.3584,-77.344,-65.0795,-84.8855,-82.9425
8,8,8x8y,-87.6455,-70.2367,-82.9205,-64.5716,-82.1898,-80.0655
8,8,8x8y,-91.124,-71.1112,-76.6024,-61.7072,-84.1646,-84.7447
8,8,8x8y,-83.0195,-70.818,-80.04,-64.0044,-82.1406,-87.9302
8,8,8x8y,-84.3814,-73.3046,-74.948,-63.6029,-80.6284,-85.5445
8,9,8x9y,-92.2724,-68.6996,-86.4838,-60.8952,-84.4888,-80.9533
8,9,8x9y,-89.4689,-74.2445,-79.3161,-60.3805,-77.4207,-82.3113
8,9,8x9y,-88.802,-70.8567,-83.8483,-60.1738,-77.9303,-81.2888
8,9,8x9y,-93.0064,-74.8842,-81.8397,-59.8773,-78.6873,-87.5435
8,9,8x9y,-90.0234,-71.5819,-80.0797,-58.4228,-82.2617,-79.7402
8,10,8x10y,-87.8364,-79.2682,-83.5565,-57.9205,-71.9572,-84.9814
8,10,8x10y,-84.365,-79.4931,-86.6653,-56.4024,-74.6645,-83.804
8,10,8x10y,-86.1968,-76.0157,-78.4825,-59.7513,-78.0518,-79.7815
8,10,8x10y,-85.5922,-78.4689,-82.3503,-60.4019,-72.8093,-79.4133
8,10,8x10y,-84.5834,-70.7311,-82.5482,-60.4599,-78.101,-83.792
8,11,8x11y,-84.203,-73.5876,-87.3866,-62.0579,-76.1395,-81.3919
8,11,8x11y,-86.5829,-78.0964,-79.639,-55.8699,-75.1014,-77.5302
8,11,8x11y,-92.2722,-74.9196,-81.049,-61.2384,-70.2929,-79.1329
8,11,8x11y,-91.2249,-85.1186,-80.9789,-59.6848,-71.9196,-78.964
8,11,8x11y,-88.8348,-78.7411,-86.1162,-60.8695,-72.5138,-82.5257
8,12,8x12y,-94.6515,-79.2717,-81.8102,-64.1922,-72.587,-80.3982
8,12,8x12y,-86.3366,-79.9188,-82.9569,-64.3105,-71.2595,-81.9284
8,12,8x12y,-91.2129,-76.5063,-89.258,-62.08,-75.5265,-82.6865
8,12,8x12y,-86.118,-83.7273,-89.9726,-63.544,-69.8249,-78.9181
8,12,8x12y,-88.5442,-78.8351,-80.6317,-64.0918,-69.9725,-82.7955
8,13,8x13y,-88.6807,-81.9083,-89.5727,-69.07,-69.6408,-75.2599
8,13,8x13y,-90.0239,-81.1421,-86.9999,-65.1459,-68.2062,-74.7574
8,13,8x13y,-93.2267,-81.0178,-78.5868,-69.6499,-64.3779,-83.3696
8,13,8x13y,-90.4832,-74.4334,-89.1576,-68.0134,-65.9335,-83.3459
8,13,8x13y,-97.0854,-78.5788,-86.3291,-66.5308,-70.9621,-80.2294
8,14,8x14y,-96.2758,-79.5184,-84.7386,-72.4553,-63.3934,-81.8698
8,14,8x14y,-96.7054,-78.7722,-89.1199,-72.4393,-64.9668,-78.5274
8,14,8x14y,-90.3754,-86.5947,-91.8768,-73.162,-61.5162,-74.9546
8,14,8x14y,-86.6765,-83.8467,-90.8031,-71.5883,-64.2615,-75.8103
8,14,8x14y,-86.1984,-76.6997,-81.8153,-71.0193,-66.5551,-79.565
8,15,8x15y,-86.9657,-89.1292,-88.8768,-72.9557,-61.7067,-78.8389
8,15,8x15y,-90.0864,-83.0356,-86.3383,-73.1139,-64.3341,-79.8152
8,15,8x15y,-93.1154,-86.4121,-90.9365,-74.8059,-63.5684,-73.4652
8,15,8x15y,-95.3439,-85.4114,-85.6695,-73.3271,-65.9713,-78.2301
8,15,8x15y,-92.7966,-89.1748,-92.8432,-75.6857,-66.1177,-77.5661
8,16,8x16y,-94.6489,-88.9926,-89.485,-77.5286,-68.1821,-83.9439
8,16,8x16y,-98.6142,-91.209,-85.0254,-74.7317,-68.334,-83.3397
8,16,8x16y,-92.8729,-91.6392,-88.8184,-79.3771,-65.1929,-77.5317
8,16,8x16y,-87.5308,-88.9403,-90.9053,-77.0825,-65.075,-76.5424
