x,y,location,bluetooch1,bluetooch2,bluetooch3,bluetooch4,bluetooch5,bluetooch6
8,11,8x11y,-92.8453,-86.2626,-89.9025,-78.6271,-82.7889,-88.3049
8,11,8x11y,-93.1908,-86.3995,-88.5787,-75.9233,-83.8596,-87.5137
8,11,8x11y,-92.6942,-85.8288,-89.2405,-77.5723,-82.9351,-88.3477
8,11,8x11y,-93.6062,-86.6857,-90.713,-78.3516,-82.5639,-88.9226
8,12,8x12y,-93.002,-85.6862,-90.189,-79.1796,-81.5848,-87.3538
8,12,8x12y,-93.3945,-88.3585,-88.5274,-78.8999,-82.407,-87.5321
8,12,8x12y,-94.9685,-87.1333,-89.9346,-79.6339,-83.5891,-87.795
8,12,8x12y,-95.1623,-88.3071,-89.5843,-80.1584,-82.3312,-87.479
8,12,8x12y,-91.7867,-88.7982,-89.3934,-78.9553,-84.169,-86.8084
8,13,8x13y,-93.1265,-87.8139,-89.2963,-81.9157,-82.5264,-85.5407
8,13,8x13y,-90.7964,-89.3436,-90.8035,-80.8771,-80.1543,-85.7996
8,13,8x13y,-93.3787,-88.2027,-89.2989,-80.4342,-83.0467,-85.3971
8,13,8x13y,-92.8043,-89.4533,-89.1529,-80.8242,-81.4663,-86.7901
8,13,8x13y,-94.1764,-87.41,-92.5983,-81.5686,-81.3558,-86.96
8,14,8x14y,-93.4362,-89.9631,-90.684,-83.324,-80.3395,-86.0195
8,14,8x14y,-94.3371,-89.086,-91.2084,-83.3775,-79.5612,-89.0765
8,14,8x14y,-92.8214,-89.815,-89.7285,-82.4114,-78.6919,-87.4901
8,14,8x14y,-96.5037,-88.9114,-89.4184,-85.1368,-79.695,-88.5458
8,14,8x14y,-92.008,-89.4694,-90.2851,-83.2556,-78.5293,-87.5711
8,15,8x15y,-94.0635,-90.1168,-91.5602,-85.281,-80.4299,-87.5125
8,15,8x15y,-94.2835,-91.2151,-93.1897,-86.0439,-78.3861,-86.9423
8,15,8x15y,-95.5349,-93.221,-91.0345,-84.3805,-78.357,-87.1441
8,15,8x15y,-94.8687,-90.222,-93.1469,-82.7022,-78.7489,-84.6551
8,15,8x15y,-92.8607,-91.5633,-91.519,-83.9804,-79.0338,-86.4354
8,16,8x16y,-94.9195,-90.5168,-92.1633,-86.0244,-80.523,-88.2029
8,16,8x16y,-93.8975,-91.4463,-91.2203,-86.6696,-80.2284,-87.2395
8,16,8x16y,-94.3581,-91.2047,-92.0959,-86.8606,-80.0482,-86.3195
8,16,8x16y,-96.5901,-91.0976,-91.9733,-86.7526,-79.0692,-86.9911
8,16,8x16y,-94.1901,-90.8915,-91.7368,-86.2462,-80.6403,-88.5785
8,17,8x17y,-95.1896,-92.5023,-93.7616,-89.3294,-79.6405,-87.5224
8,17,8x17y,-96.504,-92.0262,-93.1553,-86.9066,-81.1094,-87.3488
8,17,8x17y,-94.1938,-92.7289,-91.8203,-86.632,-79.7925,-88.4688
8,17,8x17y,-96.607,-91.3085,-92.293,-87.1578,-81.3991,-87.2647
8,17,8x17y,-95.4406,-92.9666,-92.4471,-88.3505,-80.9975,-84.6231
8,18,8x18y,-94.6615,-92.8472,-94.3343,-88.5327,-83.9632,-86.2719
8,18,8x18y,-96.8216,-93.2024,-92.7565,-89.7102,-82.4208,-86.4566
8,18,8x18y,-97.0623,-92.0912,-93.5908,-88.2085,-81.6042,-85.868
8,18,8x18y,-95.6617,-92.7958,-94.813,-90.7269,-83.8164,-87.4068
8,18,8x18y,-95.6809,-93.2015,-94.0372,-88.2125,-83.1284,-87.5263
8,19,8x19y,-98.6164,-92.6633,-95.3531,-90.2739,-83.5191,-87.6929
8,19,8x19y,-93.9433,-92.7666,-92.1792,-91.1649,-83.9478,-88.2305
8,19,8x19y,-95.7191,-93.7871,-93.9499,-87.031,-85.4069,-89.1934
8,19,8x19y,-97.2221,-91.4502,-93.4136,-89.7393,-82.8815,-87.1098
8,19,8x19y,-95.1695,-95.055,-92.1115,-89.5461,-84.2966,-88.7266
9,1,9x1y,-88.9355,-85.2619,-87.2539,-90.1233,-94.5176,-94.3783
9,1,9x1y,-90.111,-86.9397,-89.5408,-88.7374,-93.1429,-95.4634
9,1,9x1y,-88.7794,-83.4071,-85.2101,-88.3514,-93.6136,-94.072
9,1,9x1y,-87.8677,-85.1786,-86.8114,-90.0406,-92.8135,-94.6429
9,1,9x1y,-88.5485,-84.5767,-86.5311,-90.4394,-95.0525,-95.6221
9,2,9x2y,-89.4901,-83.5921,-86.8397,-88.4593,-93.524,-93.3038
9,2,9x2y,-90.4459,-85.0777,-85.9349,-87.2975,-91.6554,-92.6962
9,2,9x2y,-89.9532,-86.3385,-86.0757,-87.9312,-94.1838,-92.0219
9,2,9x2y,-88.1233,-83.4982,-85.864,-87.2979,-93.6299,-93.9646
9,2,9x2y,-87.8489,-82.4958,-86.5315,-88.1593,-91.5959,-90.4616
9,3,9x3y,-91.5972,-81.6367,-86.2084,-88.0648,-92.6477,-92.9859
9,3,9x3y,-89.7232,-82.7371,-87.035,-88.747,-93.7006,-92.0467
9,3,9x3y,-89.2799,-81.8149,-84.8347,-87.4438,-93.6614,-92.5598
9,3,9x3y,-91.0623,-81.101,-85.365,-85.7817,-93.3082,-91.891
9,3,9x3y,-89.0028,-82.8399,-84.7368,-87.5184,-92.7739,-94.8861
9,4,9x4y,-89.982,-83.8021,-84.9545,-86.551,-94.1381,-90.635
9,4,9x4y,-90.5037,-83.8555,-86.1918,-84.1845,-91.0255,-93.0169
9,4,9x4y,-90.5522,-81.8505,-85.78,-84.0665,-90.1548,-90.6397
9,4,9x4y,-89.3752,-82.4345,-84.9625,-88.0187,-91.0212,-92.9634
9,4,9x4y,-90.0251,-81.1749,-84.3236,-83.2334,-91.0003,-91.5713
9,5,9x5y,-91.1586,-82.0034,-84.6136,-83.5253,-90.686,-90.7929
9,5,9x5y,-89.3373,-84.3455,-85.911,-83.2566,-91.1357,-90.6078
9,5,9x5y,-92.2441,-82.6142,-86.4055,-84.423,-90.7903,-92.7359
9,5,9x5y,-89.288,-81.9507,-84.3823,-83.2301,-91.0639,-91.1212
9,5,9x5y,-90.6273,-82.2304,-84.0205,-83.1939,-89.2318,-89.5964
9,6,9x6y,-90.7689,-81.5856,-85.6246,-81.7829,-87.8605,-88.5737
9,6,9x6y,-90.7513,-83.1708,-87.4654,-81.6728,-88.5762,-89.8505
9,6,9x6y,-90.1568,-80.8702,-85.5501,-81.2567,-89.1652,-90.6648
9,6,9x6y,-90.2775,-83.0303,-86.2324,-81.8257,-89.3588,-91.5793
9,6,9x6y,-90.5521,-84.2336,-85.5006,-82.0726,-89.5505,-92.0496
9,7,9x7y,-92.3251,-83.7011,-86.1582,-80.3182,-89.7556,-90.1408
9,7,9x7y,-92.0596,-81.9178,-86.0492,-79.8246,-88.6113,-90.2241
9,7,9x7y,-91.2448,-84.2399,-85.3011,-78.9759,-90.0811,-90.5185
9,7,9x7y,-88.7696,-83.2538,-85.9114,-80.4083,-89.3672,-90.3368
9,7,9x7y,-90.6941,-82.865,-86.5912,-80.9337,-87.5283,-90.3117
9,8,9x8y,-92.0667,-84.9512,-87.0745,-76.5242,-90.0723,-89.6995
9,8,9x8y,-91.3258,-83.1649,-87.5371,-75.8928,-88.3342,-88.6882
9,8,9x8y,-92.3256,-83.7051,-88.3161,-77.0803,-87.2407,-89.9051
9,8,9x8y,-90.425,-85.0493,-88.1392,-76.095,-86.9785,-88.8603
9,8,9x8y,-92.6261,-84.8441,-87.0864,-76.0203,-89.1867,-89.3378
9,9,9x9y,-90.6791,-85.6619,-88.6384,-71.288,-89.0463,-89.2309
9,9,9x9y,-93.7257,-85.6387,-87.2364,-73.4314,-87.0114,-89.12
9,9,9x9y,-90.8224,-85.1832,-87.8931,-72.4325,-89.4384,-88.7292
9,9,9x9y,-91.4045,-83.8885,-86.9152,-72.7462,-88.2643,-88.0939
9,9,9x9y,-93.5065,-85.3041,-88.2983,-72.5014,-86.6149,-89.0276
9,10,9x10y,-91.4105,-86.4221,-89.1396,-71.002,-86.5364,-88.0217
9,10,9x10y,-91.1314,-85.0266,-87.993,-69.1121,-87.4953,-86.9623
9,10,9x10y,-93.5013,-87.1725,-87.1266,-69.7416,-86.3682,-86.2013
9,10,9x10y,-91.9888,-83.6938,-87.875,-69.4888,-86.8483,-89.2778
9,10,9x10y,-92.3415,-86.8584,-87.9599,-67.1751,-85.6438,-87.1039
9,11,9x11y,-92.697,-86.3005,-89.207,-72.9208,-84.5919,-89.4233
9,11,9x11y,-93.5988,-85.9945,-90.2488,-72.4263,-85.3092,-86.9579
9,11,9x11y,-93.7201,-88.4725,-88.2591,-73.4911,-84.8152,-87.0917
9,11,9x11y,-92.6527,-85.5892,-88.6808,-72.4543,-84.8813,-87.6191
9,11,9x11y,-93.2571,-88.9798,-88.0838,-72.5254,-85.208,-89.0594
9,12,9x12y,-92.8713,-87.1841,-89.6449,-77.3595,-83.5628,-86.3896
9,12,9x12y,-93.7734,-89.141,-88.2791,-77.9493,-84.3385,-87.9412
9,12,9x12y,-93.6933,-87.0305,-89.735,-77.6031,-82.3093,-87.1568
9,12,9x12y,-91.8117,-87.7647,-90.513,-77.7757,-83.7359,-87.0724
9,12,9x12y,-93.0213,-87.6508,-88.3385,-76.277,-83.2093,-87.743
9,13,9x13y,-93.917,-88.4044,-89.4651,-80.5748,-82.2564,-85.8253
9,13,9x13y,-92.4477,-89.588,-90.9836,-82.1958,-82.7481,-87.3436
9,13,9x13y,-92.1934,-90.6828,-91.8055,-79.9921,-84.1251,-85.2899
9,13,9x13y,-93.8663,-88.9412,-90.5301,-80.1719,-83.2592,-85.0634
9,13,9x13y,-94.738,-88.4778,-88.3844,-79.6549,-82.6747,-84.6264
9,14,9x14y,-95.2295,-90.8208,-90.9761,-81.1779,-83.1734,-85.0748
9,14,9x14y,-95.8241,-89.5063,-89.3411,-81.3937,-81.86,-86.7539
9,14,9x14y,-93.2585,-89.1667,-90.2489,-80.58,-84.0729,-85.1281
9,14,9x14y,-94.3323,-90.6037,-89.7667,-82.841,-81.8527,-84.9869
9,14,9x14y,-94.3715,-87.9667,-92.5424,-82.8065,-80.5185,-85.7116
9,15,9x15y,-94.304,-91.8584,-92.7197,-84.8861,-83.5256,-85.1707
9,15,9x15y,-94.1403,-90.3557,-92.372,-84.937,-83.3999,-86.5733
9,15,9x15y,-95.3177,-90.914,-92.1925,-83.1693,-81.0116,-86.5882
9,15,9x15y,-93.457,-90.4402,-89.8787,-84.875,-81.7792,-86.3645
9,15,9x15y,-94.3939,-90.9921,-90.9716,-83.0349,-83.1509,-85.3612
9,16,9x16y,-94.6834,-91.1285,-92.6505,-85.6491,-81.219,-86.0821
9,16,9x16y,-96.8968,-91.0003,-90.7609,-86.4468,-82.164,-85.5843
9,16,9x16y,-93.7078,-90.7054,-92.9786,-85.5518,-82.3356,-83.5188
9,16,9x16y,-95.3604,-91.5594,-91.5322,-85.3696,-81.8666,-85.7111
9,16,9x16y,-94.3487,-92.3749,-91.4391,-84.2133,-83.1221,-87.5046
9,17,9x17y,-96.1486,-92.5013,-94.654,-86.7303,-82.8596,-86.8172
9,17,9x17y,-95.7164,-94.1713,-92.2021,-87.146,-83.3282,-87.9128
9,17,9x17y,-95.513,-91.4892,-92.3742,-85.8211,-83.0958,-83.9667
9,17,9x17y,-96.4021,-93.9184,-95.8285,-87.1043,-82.6154,-85.9665
9,17,9x17y,-94.6355,-91.7756,-91.118,-84.8984,-84.6694,-86.2347
9,18,9x18y,-94.9606,-92.2477,-94.6086,-87.3762,-84.0832,-87.0744
9,18,9x18y,-95.8592,-92.1118,-91.9137,-88.8562,-84.0218,-87.6007
9,18,9x18y,-96.7184,-91.9777,-94.787,-86.6821,-84.0582,-87.0173
9,18,9x18y,-98.5794,-93.0234,-94.4045,-90.4562,-84.2908,-85.2226
9,18,9x18y,-96.7841,-93.3978,-93.6506,-88.4618,-84.1921,-85.8898
9,19,9x19y,-96.0003,-93.1959,-95.6191,-88.8598,-84.5334,-86.2892
9,19,9x19y,-94.1348,-96.1836,-92.252,-89.2107,-86.299,-88.398
9,19,9x19y,-96.5219,-92.7683,-94.3157,-88.8143,-86.364,-85.7015
9,19,9x19y,-96.2096,-94.5218,-94.0121,-88.1477,-85.4683,-86.6273
9,19,9x19y,-95.6856,-92.7005,-94.5008,-91.062,-85.9902,-86.5745
10,1,10x1y,-89.9292,-86.8038,-86.3587,-88.9955,-93.2776,-94.9909
10,1,10x1y,-91.3214,-86.4562,-86.3416,-89.5359,-92.5434,-92.6883
10,1,10x1y,-88.5524,-85.8235,-85.5778,-92.6574,-93.4175,-92.258
10,1,10x1y,-90.8536,-86.6861,-85.8578,-89.9301,-94.3511,-93.2146
10,1,10x1y,-91.5388,-87.0369,-84.0273,-90.3699,-94.0622,-94.2952
10,2,10x2y,-91.2766,-85.5096,-84.5191,-89.8416,-92.4352,-92.0193
10,2,10x2y,-90.0141,-86.0617,-84.275,-88.4898,-92.5087,-93.012
10,2,10x2y,-91.43,-85.0847,-85.8659,-89.3685,-92.4477,-92.2962
10,2,10x2y,-89.3154,-85.1052,-82.9711,-87.5244,-92.5504,-92.3399
10,2,10x2y,-89.6849,-85.4454,-83.529,-87.6627,-92.3565,-92.8471
10,3,10x3y,-89.8215,-83.609,-84.6722,-89.3277,-93.4488,-91.3279
10,3,10x3y,-90.6475,-84.5068,-86.1435,-86.3927,-94.1842,-91.1515
10,3,10x3y,-91.0315,-84.7926,-84.8592,-85.8144,-92.5217,-93.1601
10,3,10x3y,-88.4804,-84.3964,-84.966,-87.9669,-93.2956,-89.8673
10,3,10x3y,-93.1449,-82.5576,-84.146,-85.9276,-92.4181,-93.9249
10,4,10x4y,-89.5828,-82.9181,-84.0255,-86.3162,-90.3247,-90.8749
10,4,10x4y,-90.5817,-83.5735,-83.3411,-85.4638,-89.4698,-90.8855
10,4,10x4y,-91.0945,-82.6792,-84.3277,-85.4011,-92.0717,-92.4093
10,4,10x4y,-92.1776,-83.7535,-83.4713,-85.0992,-91.8952,-91.9252
10,4,10x4y,-89.527,-83.5051,-82.7394,-85.7106,-91.5781,-91.6541
10,5,10x5y,-91.4557,-84.6005,-83.2158,-83.7558,-90.9791,-91.6017
10,5,10x5y,-91.6438,-83.3475,-82.9068,-84.9253,-91.2062,-90.6122
10,5,10x5y,-90.5038,-84.6213,-84.2203,-84.7674,-92.1574,-93.6407
10,5,10x5y,-90.8555,-83.6621,-83.2758,-83.3841,-90.9859,-91.9768
10,5,10x5y,-90.5984,-85.3768,-84.92,-83.6444,-89.4642,-92.7462
10,6,10x6y,-90.2036,-83.4616,-85.6589,-82.0062,-90.7762,-90.0006
10,6,10x6y,-91.1277,-84.1687,-82.8443,-81.1292,-90.721,-90.1974
10,6,10x6y,-91.1287,-84.5273,-83.3448,-83.2242,-88.9892,-89.989
10,6,10x6y,-91.5123,-83.5956,-85.1544,-81.1,-91.3322,-90.4682
10,6,10x6y,-90.8102,-84.2364,-82.9982,-81.1665,-89.0605,-91.401
10,7,10x7y,-92.2158,-85.7686,-84.7662,-79.8969,-88.9264,-91.3652
10,7,10x7y,-91.367,-84.3945,-84.5314,-80.8057,-91.2123,-90.2762
10,7,10x7y,-90.9991,-84.7818,-85.8319,-78.8541,-90.2968,-90.1883
10,7,10x7y,-91.6365,-83.5243,-83.5457,-79.0663,-90.4471,-88.9755
10,7,10x7y,-91.3478,-83.6435,-84.5734,-79.3724,-90.7849,-88.8984
10,8,10x8y,-93.5746,-85.2401,-85.1613,-74.7519,-90.127,-87.3686
10,8,10x8y,-91.7297,-84.7996,-85.8961,-76.8296,-88.5461,-89.0374
10,8,10x8y,-92.6577,-86.0395,-85.0046,-76.5006,-87.6925,-89.69
10,8,10x8y,-90.736,-84.7735,-83.5506,-76.4679,-89.4242,-90.6209
10,8,10x8y,-91.0707,-83.9457,-85.3196,-76.4914,-89.9533,-87.6987
10,9,10x9y,-94.2878,-86.1507,-85.7371,-71.0056,-86.5533,-88.8041
10,9,10x9y,-93.7261,-86.1262,-86.1692,-69.5877,-86.8513,-88.1606
10,9,10x9y,-94.1804,-85.0037,-86.376,-68.9194,-86.6599,-87.1406
10,9,10x9y,-92.2733,-86.0646,-86.5248,-71.6179,-88.7561,-87.8287
10,9,10x9y,-93.8916,-86.6854,-87.0636,-70.3875,-88.5734,-89.5139
10,11,10x11y,-93.7796,-86.3778,-88.3428,-68.1631,-85.802,-85.4585
10,11,10x11y,-91.8482,-87.7152,-88.4119,-70.5043,-86.3667,-87.3634
10,11,10x11y,-91.9349,-89.4075,-87.5611,-69.5109,-86.8371,-87.1481
10,11,10x11y,-92.0913,-88.3923,-88.2474,-71.0337,-85.9483,-87.1944
10,11,10x11y,-93.1303,-88.5178,-87.0836,-69.7812,-83.4445,-86.9805
10,12,10x12y,-93.0287,-89.3393,-88.6109,-74.81,-85.7278,-85.5878
10,12,10x12y,-90.6768,-87.9631,-88.7992,-74.8689,-85.1287,-86.1233
10,12,10x12y,-95.0446,-88.5328,-89.4613,-75.9546,-84.9274,-85.881
10,12,10x12y,-93.3801,-87.3471,-89.1704,-78.6806,-86.1505,-84.1413
10,12,10x12y,-94.715,-90.6463,-87.6953,-74.6886,-85.9505,-84.7253
10,13,10x13y,-94.3207,-88.8614,-91.4462,-78.7269,-86.0309,-84.9802
10,13,10x13y,-95.3182,-89.9101,-91.7987,-78.9683,-85.9471,-84.2456
10,13,10x13y,-93.777,-88.299,-89.64,-79.8909,-83.8332,-84.2209
10,13,10x13y,-95.4539,-89.1409,-88.5491,-79.1516,-82.8065,-84.8131
10,13,10x13y,-93.0549,-88.5025,-89.2576,-79.2932,-83.3905,-83.6286
10,14,10x14y,-94.2131,-89.5456,-89.9167,-82.9473,-84.7268,-85.4741
10,14,10x14y,-95.929,-90.4878,-89.789,-81.9208,-84.9009,-84.9265
10,14,10x14y,-93.934,-89.5407,-90.8991,-83.6999,-84.0197,-85.067
10,14,10x14y,-93.7857,-90.3908,-90.2137,-81.7074,-83.6799,-85.4232
10,14,10x14y,-95.6827,-89.647,-88.2209,-82.245,-84.6001,-83.7531
10,15,10x15y,-94.7964,-90.8493,-90.9112,-84.0264,-83.8269,-82.6746
10,15,10x15y,-96.71,-91.8327,-90.6938,-82.7662,-83.6797,-83.8594
10,15,10x15y,-95.5363,-89.8987,-89.5098,-83.562,-85.5719,-84.1389
10,15,10x15y,-95.0612,-89.9661,-91.28,-84.9182,-82.9383,-84.116
10,15,10x15y,-94.6117,-90.6299,-90.9714,-84.3332,-84.2139,-84.4125
10,16,10x16y,-94.845,-92.5098,-92.0467,-83.8029,-84.4824,-83.5243
10,16,10x16y,-97.3941,-90.8394,-92.9385,-85.3647,-85.0967,-85.4721
10,16,10x16y,-94.604,-89.6296,-91.7301,-83.1909,-84.1596,-82.8413
10,16,10x16y,-95.5942,-92.5184,-92.5888,-85.8923,-85.4856,-82.6814
10,16,10x16y,-94.5909,-90.9508,-92.7293,-85.011,-84.5963,-84.6
10,17,10x17y,-94.3901,-91.69,-93.5365,-88.4958,-83.1461,-86.0441
10,17,10x17y,-96.5056,-91.8656,-93.6353,-86.1715,-83.069,-87.3142
10,17,10x17y,-95.1363,-92.0221,-92.0786,-87.6119,-84.9226,-82.9612
10,17,10x17y,-96.9205,-90.8763,-90.9866,-85.813,-84.0951,-83.285
10,17,10x17y,-95.5007,-92.8899,-93.6178,-86.3664,-84.3752,-85.7277
10,18,10x18y,-97.6087,-91.5804,-92.3928,-89.4558,-85.8942,-85.8995
10,18,10x18y,-96.4017,-92.9841,-94.3399,-87.9806,-87.4324,-86.6417
10,18,10x18y,-96.0645,-91.3636,-90.8641,-88.4925,-86.4552,-84.804
10,18,10x18y,-94.1769,-91.3753,-93.2944,-87.9074,-85.5871,-85.0419
10,18,10x18y,-97.3717,-92.7409,-91.1072,-86.5762,-83.0656,-85.5925
10,19,10x19y,-96.0532,-94.506,-92.8178,-88.3229,-86.5683,-84.6992
10,19,10x19y,-96.6408,-93.8591,-93.3791,-88.7019,-84.8486,-85.4057
10,19,10x19y,-96.2158,-95.1495,-94.257,-90.0193,-87.6012,-87.6221
10,19,10x19y,-96.8427,-96.006,-92.5906,-89.2269,-86.3386,-87.5931
10,19,10x19y,-95.5399,-93.6671,-93.1945,-88.0782,-87.611,-86.5366
11,1,11x1y,-90.6187,-87.1259,-84.8618,-88.6638,-94.972,-93.994
11,1,11x1y,-91.5031,-87.6358,-82.98,-89.4369,-93.0441,-94.332
11,1,11x1y,-90.5497,-86.1495,-84.9602,-88.4651,-95.5032,-93.6087
11,1,11x1y,-90.104,-87.5655,-83.0251,-89.277,-93.2174,-92.0762
11,1,11x1y,-87.8277,-88.0004,-85.0756,-88.2795,-90.4798,-91.9333
11,2,11x2y,-90.5774,-85.9536,-83.9318,-89.1902,-93.5687,-93.1616
11,2,11x2y,-91.6253,-85.8886,-82.3395,-87.6029,-91.8089,-92.4388
11,2,11x2y,-91.0403,-86.6672,-83.3029,-88.1923,-91.5343,-91.6514
11,2,11x2y,-91.8477,-86.1312,-83.6527,-86.9235,-93.8657,-93.5059
11,2,11x2y,-88.6014,-86.4476,-82.7037,-88.5078,-92.5817,-94.4868
11,3,11x3y,-90.3524,-85.4351,-82.6165,-85.5005,-92.6216,-92.0942
11,3,11x3y,-91.3595,-86.7426,-82.0342,-86.3604,-92.3015,-91.3796
11,3,11x3y,-91.7358,-84.9652,-81.6268,-89.9925,-93.1648,-91.5191
11,3,11x3y,-91.9835,-85.7276,-84.1994,-86.123,-94.7783,-92.4808
11,3,11x3y,-89.4763,-86.7521,-83.0848,-86.6647,-93.8903,-91.5856
11,4,11x4y,-91.0626,-86.245,-81.8708,-86.6988,-90.5761,-91.695
11,4,11x4y,-91.2673,-84.714,-81.1688,-86.4901,-92.3891,-91.925
11,4,11x4y,-91.9844,-85.0416,-81.3397,-86.7318,-91.0175,-92.4867
11,4,11x4y,-91.2218,-85.6438,-83.6258,-86.0817,-93.1574,-91.0479
11,4,11x4y,-90.5543,-86.3621,-82.0809,-84.1491,-92.2977,-91.0345
11,5,11x5y,-91.4806,-85.2878,-83.761,-84.0893,-91.1083,-89.8809
11,5,11x5y,-92.3574,-86.5241,-81.3965,-84.8852,-90.849,-90.4673
11,5,11x5y,-93.5485,-85.2794,-83.2247,-82.7312,-91.3106,-91.771
11,5,11x5y,-89.8685,-83.8978,-79.4169,-85.2007,-91.3113,-91.1957
11,5,11x5y,-89.8998,-86.3095,-84.255,-84.0952,-91.1724,-91.2677
11,6,11x6y,-92.266,-85.6864,-82.0031,-82.4485,-91.2023,-90.8737
11,6,11x6y,-91.2103,-85.8089,-81.5361,-81.5809,-88.8648,-91.3851
11,6,11x6y,-90.2396,-85.7322,-82.4671,-84.1455,-91.6546,-90.1467
11,6,11x6y,-92.5047,-84.8742,-82.9301,-82.4206,-89.0134,-88.7001
11,6,11x6y,-89.8315,-84.5783,-80.9155,-82.8136,-91.5416,-90.7018
11,7,11x7y,-91.5147,-87.3201,-82.1466,-77.4293,-89.6661,-88.2822
11,7,11x7y,-92.6614,-86.9708,-83.7664,-80.6258,-88.7461,-89.868
11,7,11x7y,-93.4645,-86.4319,-81.5571,-78.6603,-89.9609,-88.995
11,7,11x7y,-92.1641,-86.1302,-83.4421,-80.1916,-91.1701,-89.7529
11,7,11x7y,-93.4858,-86.1045,-82.0272,-80.1801,-90.0983,-90.4408
11,8,11x8y,-91.4946,-85.9901,-85.1789,-76.2126,-88.6956,-88.5531
11,8,11x8y,-91.7982,-87.2302,-83.1996,-77.175,-88.8798,-86.8071
11,8,11x8y,-92.6218,-85.8511,-84.0157,-78.4472,-89.2976,-88.0537
11,8,11x8y,-92.2427,-86.8038,-83.1539,-77.9338,-87.6525,-87.6171
11,8,11x8y,-92.5628,-85.3011,-84.5243,-76.2149,-87.5501,-87.5563
11,9,11x9y,-93.3517,-88.5363,-82.4073,-72.889,-90.5226,-86.9882
11,9,11x9y,-94.4522,-88.1048,-83.8726,-73.9835,-88.9229,-85.7834
11,9,11x9y,-92.461,-86.2703,-83.5878,-73.6364,-86.8418,-85.8914
11,9,11x9y,-94.6425,-87.5358,-86.0362,-73.7602,-88.8746,-88.4057
11,9,11x9y,-93.5226,-88.5048,-85.0604,-71.9821,-89.6679,-86.826
11,10,11x10y,-93.875,-88.1381,-87.346,-69.9294,-87.76,-88.2008
11,10,11x10y,-93.2014,-87.5621,-85.3202,-69.023,-86.8304,-85.9629
11,10,11x10y,-94.5837,-87.4524,-86.1769,-71.5156,-87.3889,-86.3203
11,10,11x10y,-93.7395,-86.3652,-86.4284,-68.2935,-88.0986,-85.795
11,10,11x10y,-95.0033,-88.8229,-85.5167,-70.2115,-88.0269,-87.3646
11,11,11x11y,-92.4736,-89.4304,-85.8366,-74.3717,-90.0399,-83.8857
11,11,11x11y,-91.4256,-87.519,-87.6957,-72.7887,-87.7658,-86.5619
11,11,11x11y,-92.9191,-90.6513,-86.6496,-71.2976,-87.5263,-84.1503
11,11,11x11y,-93.9015,-88.562,-85.783,-72.7829,-86.8994,-84.147
11,11,11x11y,-93.913,-88.8044,-87.3703,-72.2279,-87.8263,-87.6167
11,12,11x12y,-95.5243,-88.9181,-87.4266,-77.6247,-86.3009,-84.2207
11,12,11x12y,-93.2113,-89.0764,-87.0993,-76.8148,-86.1447,-84.1732
11,12,11x12y,-96.2446,-89.806,-87.7006,-76.5589,-87.5697,-83.9494
11,12,11x12y,-94.3283,-90.3437,-89.2935,-76.8229,-85.7583,-84.1688
11,12,11x12y,-94.3623,-88.8696,-88.9931,-75.4134,-86.9634,-82.8618
11,13,11x13y,-93.7547,-89.5904,-88.0564,-79.9545,-85.8008,-83.2464
11,13,11x13y,-91.6251,-90.4098,-88.1291,-80.8234,-85.9969,-83.0759
11,13,11x13y,-94.377,-91.372,-91.4918,-78.1199,-86.3222,-80.9212
11,13,11x13y,-93.2556,-89.77,-90.1485,-82.0588,-87.5647,-85.0278
11,13,11x13y,-93.4246,-89.1828,-88.5282,-81.3723,-85.468,-84.7044
11,14,11x14y,-95.2725,-91.6354,-89.3183,-83.545,-86.4667,-81.1403
11,14,11x14y,-96.3861,-91.6185,-90.0553,-82.7903,-83.8478,-82.5163
11,14,11x14y,-95.2546,-90.0221,-89.1065,-82.1792,-87.1648,-83.721
11,14,11x14y,-92.8965,-89.3933,-91.0568,-79.7217,-86.0738,-83.3359
11,14,11x14y,-94.3288,-89.8836,-88.1524,-82.6016,-85.9573,-82.973
11,15,11x15y,-95.031,-92.1674,-90.094,-84.3694,-84.4995,-82.0421
11,15,11x15y,-95.8108,-91.78,-90.9036,-82.9957,-85.7692,-81.3081
11,15,11x15y,-95.1249,-90.3624,-91.565,-83.9997,-88.0586,-82.0149
11,15,11x15y,-95.3059,-90.9376,-90.4106,-82.7407,-85.4679,-82.7105
11,15,11x15y,-96.3197,-91.0241,-91.1578,-83.8169,-85.062,-82.2358
11,16,11x16y,-97.0148,-91.0059,-90.8234,-84.7242,-84.7185,-80.3295
11,16,11x16y,-96.3075,-92.6503,-90.9661,-85.4273,-83.9972,-81.1153
11,16,11x16y,-94.7069,-93.2912,-90.836,-85.6187,-84.6232,-81.0932
11,16,11x16y,-95.9688,-92.139,-90.8434,-84.6097,-85.2111,-83.0472
11,16,11x16y,-95.2302,-91.5441,-91.7215,-84.8338,-85.9188,-81.9415
11,17,11x17y,-94.8062,-94.0437,-90.6276,-87.3423,-86.8818,-82.5144
11,17,11x17y,-96.2851,-92.4513,-93.0415,-86.5521,-85.7186,-82.0002
11,17,11x17y,-97.3228,-92.9799,-90.3951,-87.527,-87.6523,-82.6794
11,17,11x17y,-96.1599,-91.6543,-90.2895,-85.6198,-86.3267,-83.0559
11,17,11x17y,-95.4397,-93.8966,-93.1587,-87.0913,-86.8433,-83.7678
